candidate_id,top_pair_count,bottom_pair_count,cavity_spacer_nm,top_termination_nm,bottom_termination_nm,top_high_scale,top_low_scale,bottom_high_scale,bottom_low_scale,top_chirp,bottom_chirp,valid,score,corrected_proxy_peak_abs_angle_deg,corrected_proxy_angular_FWHM_deg,angular_fwhm_bounded,normal_window_response_0_5,normal_window_response_0_10,offaxis_20_60_response,offaxis_30_40_response,corrected_normal_offaxis_ratio,offaxis_peak_30_40_to_normal_ratio,offaxis_peak_20_60_to_normal_ratio,strongest_peak_angle,second_peak_angle,second_to_first_peak_ratio,spectral_peak_nm_normal_window,spectral_fwhm_nm_normal_window,spectral_fwhm_bounded,near_normal_spectrum_0_5_peak,near_normal_spectrum_0_10_peak,top_R_proxy,bottom_R_proxy,top_outcoupling_proxy,extraction_proxy,model_lam0_nm,model_spec_fwhm_nm,model_angle_fwhm_deg,total_stack_thickness_nm,distance_to_R2_4B_OPT_06361,distance_to_R2_4B_OPT_06176,failure_mode,pass_level
R2_4D2_OPT_05747,5,10,209,76,79,1.1018,0.7529,1.1383,1.1435,0.0432,0.1305,True,-410.566809,7.5,29.864,True,0.0,0.0,0.0,0.0,0.94201,0.184255,0.413646,7.5,34.0,0.00354,445.0,999.0,False,1.261e-07,2.916e-07,0.286819,0.011748,0.713181,0.2550595,420.576,9.987,14.658,2772,1.696737,1.643339,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_00419,10,7,284,46,37,1.1608,0.8965,1.2068,0.8509,-0.1313,0.0476,True,-410.571512,9.0,14.886,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,34.0,0.0,461.0,999.0,False,0.0,0.0,0.325654,0.301474,0.674346,0.36816445,490.629,8.505,14.256,2909,1.376229,1.535973,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_13109,10,8,228.0,7.0,51.0,0.8027,1.1058,1.1872,1.25,-0.1238,-0.0882,True,-410.575777,11.0,11.428,True,6.71e-08,2.534e-07,2.013e-07,5.66e-08,1.258292,0.223451,0.794728,11.0,36.5,0.082189,445.0,999.0,False,0.0013878814,0.0052371945,0.579293,0.000242,0.420707,0.14731364,432.801,8.504,10.95,3312.0,1.54574,1.322323,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_03198,6,9,308,67,12,0.922,0.9431,0.7719,1.0242,-0.0422,0.0646,True,-410.577542,10.5,14.51,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,32.5,0.0,445.0,999.0,False,0.0,0.0,0.352174,0.524303,0.647826,0.44751612,409.162,7.598,13.987,2525,1.042417,1.295951,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12590,9,5,227.0,55.0,76.0,0.9574,0.9102,0.8157,0.7985,0.0327,0.0922,True,-410.584056,11.0,11.736,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,32.5,0.0,445.0,999.0,False,0.0,0.0,0.56455,0.597732,0.43545,0.32159081,424.468,5.833,11.163,2238.0,1.328695,1.197377,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_01010,10,8,281,77,55,1.1587,0.9163,0.9675,1.2435,-0.0901,0.0666,True,-410.584998,6.5,28.94,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,33.5,0.0,461.0,999.0,False,0.0,0.0,0.206453,0.174002,0.793547,0.36749292,507.835,9.61,15.676,3337,1.397496,1.448678,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12862,10,7,298.0,15.0,32.0,0.8249,1.1676,0.8591,0.7608,-0.1371,-0.1327,True,-410.585689,11.0,11.743,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,0.0,461.0,999.0,False,0.0,0.0,0.559409,0.746491,0.440591,0.36799025,495.676,5.523,11.23,2803.0,1.095774,1.219602,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11727,6,4,258,37,87,1.2485,0.7612,0.7705,1.017,0.1424,-0.0018,True,-410.586834,8.0,30.995,True,1e-10,2e-10,1e-10,0.0,1.843671,0.180381,0.542396,8.0,34.5,0.063146,461.0,999.0,False,1.49479e-05,3.51468e-05,0.257233,0.14872,0.742767,0.33177028,480.303,9.263,15.087,1800,1.883792,1.788219,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10692,10,10,229,27,70,0.8763,1.1694,1.1531,0.7824,-0.1115,0.1194,True,-410.588744,11.0,11.755,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.5,0.0,445.0,999.0,False,0.0,0.0,0.559149,0.618391,0.440851,0.33149947,416.338,5.743,11.235,3344,1.079502,1.078039,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10161,4,5,261,55,13,1.0717,1.0665,0.9696,1.1841,0.0974,0.0177,True,-410.589042,10.0,19.319,True,1.90426e-05,4.60141e-05,6.61007e-05,1.60315e-05,0.696121,0.348405,1.436531,10.0,,0.0,461.0,999.0,False,0.0206727578,0.0499532365,0.010507,0.070578,0.989493,0.39171651,475.334,10.787,18.565,1823,1.68445,1.689133,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_09725,8,6,183,44,71,1.0696,0.8204,1.0996,0.9301,0.1123,0.1492,True,-410.591288,9.5,12.165,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,35.5,0.0,461.0,999.0,False,0.0,0.0,0.523951,0.14669,0.476049,0.21200776,503.568,8.535,11.587,2308,1.709222,1.446184,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_07355,6,6,358,56,37,1.1848,0.869,0.8075,1.1629,0.1365,0.0045,True,-410.594882,8.5,33.69,True,0.0,0.0,0.0,0.0,1.27738,0.213286,0.782852,8.5,33.5,0.060198,461.0,999.0,False,3.1182e-06,7.4077e-06,0.175868,0.357504,0.824132,0.47995582,482.71,9.676,16.229,2297,1.615216,1.686582,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12524,10,7,253.0,78.0,7.0,0.9974,0.8203,0.9194,0.9009,-0.147,-0.1242,True,-410.595955,8.5,8.808,True,0.0039006283,0.0151080945,0.0025597411,0.0045291236,5.902196,0.299781,0.169428,8.5,35.0,0.091523,446.25,999.0,False,0.5245542868,2.0317279818,0.765558,0.535987,0.234442,0.16373242,446.229,5.093,8.273,2655.0,1.405644,1.475292,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10299,8,11,198,4,2,0.9308,1.2187,0.9991,1.1545,0.0634,-0.0159,True,-410.59799,9.0,14.992,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,33.5,0.0,461.0,999.0,False,0.0,0.0,0.314287,0.150982,0.685713,0.30729434,508.984,9.33,14.412,3410,1.493548,1.141783,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_00192,7,5,302,68,67,0.8512,0.9296,1.14,0.9294,0.0404,0.0688,True,-410.607947,11.0,11.198,True,0.0,0.0,0.0,0.0,1.382275,0.316863,0.723445,11.0,35.5,0.084332,445.0,999.0,False,1.9106e-06,7.5915e-06,0.614196,0.042969,0.385804,0.14580693,427.081,8.547,10.479,2159,1.262317,1.31917,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_06896,7,11,247,72,80,1.0997,1.099,1.1651,0.9537,-0.1354,-0.0052,True,-410.608035,8.0,34.987,True,8.1127e-06,1.83982e-05,1.75682e-05,4.2847e-06,1.047246,0.232884,0.954886,8.0,33.0,0.057074,461.0,999.0,False,0.0135458572,0.0307196946,0.02336,0.061956,0.97664,0.38115491,475.892,10.628,18.271,3291,1.033809,1.296617,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_08250,9,8,198,53,55,0.9489,1.052,1.0246,0.9193,0.0328,0.0069,True,-410.608277,9.0,15.033,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32.5,0.0,445.0,999.0,False,0.0,0.0,0.306114,0.228032,0.693886,0.34570866,397.347,9.013,14.521,2860,1.115172,0.795964,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10712,8,7,201,41,80,1.1221,0.905,1.1525,0.8514,-0.0107,-0.1452,True,-410.610926,10.0,17.444,True,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,10.0,,0.0,445.0,999.0,False,0.0,0.0,0.15582,0.290381,0.84418,0.45480026,415.497,9.387,16.611,2534,1.502565,1.368508,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_09429,7,4,228,61,13,1.0759,0.9117,1.0997,0.7981,-0.0315,-0.1114,True,-410.614095,10.5,17.759,True,0.0,0.0,0.0,0.0,0.648918,0.377817,1.541026,10.5,,0.0,445.0,999.0,False,1.2865e-06,3.3667e-06,0.141366,0.169901,0.858634,0.39534572,422.808,9.738,16.855,1882,1.591378,1.624556,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12143,6,6,194.0,80.0,35.0,0.8113,0.8728,1.1656,1.1648,0.15,-0.0135,True,-410.625156,9.5,12.301,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,36.5,0.0,445.0,999.0,False,0.0,0.0,0.529184,3.7e-05,0.470816,0.16479679,402.643,9.076,11.528,2154.0,1.777838,1.480465,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12217,9,4,336.0,32.0,24.0,0.8056,0.7962,0.8224,1.092,0.1216,-0.0175,True,-410.625518,9.5,7.38,True,0.0007725969,0.0046429959,0.0010235952,0.0012542219,4.535969,0.270132,0.22046,9.5,37.0,0.098512,445.0,999.0,False,0.0796601714,0.4787255298,0.884813,0.195644,0.115187,0.05496343,443.967,6.94,6.722,2100.0,1.627285,1.45253,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_00945,9,6,228,13,41,1.0795,0.9589,0.7827,1.0163,-0.1274,0.0769,True,-410.628116,7.5,31.512,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,33.5,0.0,445.0,999.0,False,0.0,0.0,0.184246,0.331276,0.815754,0.46116971,404.097,8.799,16.039,2512,1.416237,1.407572,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_09560,6,6,200,40,65,0.8127,1.2165,0.8451,1.0706,-0.0334,-0.0434,True,-410.630876,10.5,14.724,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,32.5,0.0,445.0,999.0,False,0.0,0.0,0.355304,0.370253,0.644696,0.38079899,399.797,8.112,13.96,2196,1.275804,1.161984,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11975,7,5,225,2,67,1.0621,0.8964,0.7505,0.8763,-0.0617,0.0078,True,-410.631115,7.5,31.524,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,32.5,0.0,445.0,999.0,False,0.0,0.0,0.213055,0.419844,0.786945,0.49018708,406.881,8.289,15.665,1943,1.492055,1.469754,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_05392,5,8,211,62,48,1.0904,1.0447,1.1161,1.117,0.0862,-0.0273,True,-410.631845,7.0,33.604,True,2.66551e-05,5.80741e-05,4.54879e-05,1.27667e-05,1.276695,0.219834,0.783272,7.0,32.5,0.056227,445.0,999.0,False,0.0209067072,0.0455499882,0.008866,0.00122,0.991134,0.34768327,429.838,11.294,18.399,2486,1.483147,1.372861,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11870,4,8,221,75,55,0.8289,0.7991,0.9895,0.8842,-0.0315,0.1013,True,-410.633882,9.5,12.336,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,32.5,0.0,445.0,999.0,False,0.0,0.0,0.530756,0.515589,0.469244,0.32149433,411.365,6.427,11.51,1965,1.372422,1.470955,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12537,9,8,227.0,82.0,15.0,1.0,0.8913,0.9595,0.893,-0.1405,-0.0739,True,-410.635352,11.0,11.941,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,0.0,445.0,999.0,False,0.0,0.0,0.56481,0.573414,0.43519,0.31451974,418.028,5.944,11.14,2714.0,1.238702,1.324801,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_05800,5,7,302,45,23,1.0478,0.8027,1.1376,0.937,0.0516,0.0077,True,-410.636808,9.0,15.147,True,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,9.0,34.0,0.0,445.0,999.0,False,0.0,0.0,0.324313,0.050504,0.675687,0.25867177,414.002,9.846,14.257,2112,1.456058,1.556271,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_02244,4,5,185,88,70,1.0595,0.7979,0.8032,1.0092,0.0207,-0.0706,True,-410.640289,7.5,31.561,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,32.0,0.0,461.0,999.0,False,0.0,0.0,0.22858,0.276454,0.77142,0.40861769,518.717,9.277,15.465,1596,1.759473,1.734614,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_04570,6,9,228,81,15,0.9352,1.1525,0.9375,1.1388,-0.074,-0.0467,True,-410.646894,8.5,32.945,True,4.95466e-05,0.000117288,8.56321e-05,2.75666e-05,1.369673,0.235033,0.730101,8.5,33.0,0.06134,445.0,999.0,False,0.1374127555,0.3252872009,0.189832,0.358004,0.810168,0.4720867,435.629,8.65,16.03,2772,1.184649,1.272809,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11235,4,4,311,43,8,0.8977,1.1625,0.9717,0.8908,0.1083,-0.1412,True,-410.648386,10.5,17.961,True,5e-10,1.3e-09,2e-09,5e-10,0.62881,0.35825,1.590305,10.5,,0.0,445.0,999.0,False,2.04896e-05,5.31189e-05,0.115936,0.19942,0.884064,0.42401731,424.01,10.209,17.2,1579,1.593116,1.676164,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_03764,4,8,284,62,84,0.9538,0.8865,0.9229,1.0677,-0.0345,0.0869,True,-410.648592,7.5,31.594,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,32.5,0.0,461.0,999.0,False,0.0,0.0,0.217785,0.352028,0.782215,0.4527603,508.327,8.769,15.608,2225,1.256555,1.463181,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10406,4,5,273,20,85,0.9211,0.9937,0.8397,1.1468,-0.0672,-0.075,True,-410.651987,10.0,17.608,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.5,0.0,461.0,999.0,False,0.0,0.0,0.137289,0.247678,0.862711,0.44083746,494.628,9.509,16.864,1763,1.516231,1.608834,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11880,8,6,183,68,38,1.1285,0.8121,0.9434,1.1139,-0.0118,-0.0375,True,-410.652711,9.5,12.411,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,34.0,0.0,461.0,999.0,False,0.0,0.0,0.520521,0.169613,0.479479,0.22067968,504.235,8.445,11.648,2371,1.624865,1.456617,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_05988,7,4,202,18,38,0.8019,1.1732,0.9309,0.7886,-0.1235,-0.0978,True,-410.652906,10.5,14.812,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,33.5,0.0,461.0,999.0,False,0.0,0.0,0.347808,0.369411,0.652192,0.38486975,502.224,8.131,14.064,1887,1.434577,1.437317,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10876,6,9,333,2,24,0.9812,0.8322,1.0909,0.8013,-0.0402,-0.0277,True,-410.654078,11.5,12.725,True,0.0,0.0,0.0,0.0,0.743296,0.39343,1.095741,11.5,32.5,0.006244,445.0,999.0,False,1.01829e-05,3.65882e-05,0.498339,0.635995,0.501661,0.38296646,431.371,6.662,12.094,2397,1.277393,1.477298,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11536,10,10,256,40,70,0.9583,1.0118,0.782,1.2445,-0.0578,-0.0957,True,-410.654084,10.5,14.817,True,0.0,0.0,0.0,0.0,3.7e-05,1.2e-05,3.7e-05,10.5,32.5,0.0,461.0,999.0,False,1.23e-08,3.57e-08,0.362522,0.561006,0.637478,0.45557623,478.965,6.862,13.838,3537,1.220243,1.009441,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_02228,10,8,306,29,21,0.7733,1.1527,0.971,0.8279,0.0694,-0.0318,True,-410.676161,11.0,12.105,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,0.0,445.0,999.0,False,0.0,0.0,0.553823,0.716491,0.446177,0.36395488,414.113,5.767,11.294,2980,1.015574,0.835203,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11624,9,7,301,2,52,1.1381,0.9444,1.137,0.903,0.08,-0.0829,True,-410.680324,10.5,18.303,True,2e-10,4e-10,7e-10,2e-10,0.661542,0.356629,1.511619,10.5,,0.0,445.0,999.0,False,7.8611e-06,2.00274e-05,0.10008,0.148817,0.89992,0.40202213,422.736,10.415,17.396,2786,1.46093,1.339192,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_08559,6,12,185,48,15,0.9592,1.0407,0.9804,1.1555,-0.0893,-0.082,True,-410.680542,7.5,31.722,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,33.0,0.0,461.0,999.0,False,0.0,0.0,0.15474,0.297672,0.84526,0.45938761,501.75,9.519,16.438,3176,1.345905,1.273489,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_01706,4,7,222,18,31,0.8653,1.1917,1.2188,0.8793,0.0635,0.1022,True,-410.681126,7.5,31.725,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,32.5,0.0,445.0,999.0,False,0.0,0.0,0.163347,0.1963,0.836653,0.39958118,411.437,9.576,16.326,1991,1.54752,1.523806,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
