candidate_id,family,center_wavelength_nm,cavity_span_nm,top_pair_count,bottom_pair_count,bottom_reflectivity_proxy,termination,spectral_peak_wavelength_nm_at_theta0,spectral_FWHM_nm_at_theta0,angular_peak_angle_deg_at_453,angular_FWHM_deg_at_453,peak_abs_angle_deg_at_453,I_normal_0_5deg_at_453,I_offaxis_20_30deg_at_453,eta5,eta10,eta20,eta30,normal_offaxis_ratio_at_453,pass_level,failure_reason,score,cavity_validity_class,effective_bottom_reflector,top_mirror_extraction_risk,angular_lobe_quality_flag,normal_offaxis_same_basis,I_proxy_normal_abs_at_453,I_proxy_offaxis_abs_at_453,I_proxy_peak_estimate_at_453,ratio_artifact_warning,fwhm_artifact_warning,physical_audit_warning,conservative_score
R2_1_03434,R2C_C2_medium_bottomR_upgrade,453,210,12,4,0.722,SiO2_25nm,455.185,4.198192,2.0,28.0,2.0,0.704089,0.372945,0.334595,0.522633,0.655775,0.961105,1.887917,Level C,angular too broad; cavity center shifted away from 453 nm,-0.023267,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.704089,0.372945,0.704089,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.062508
R2_1_04173,R2D_all_dielectric_highR_mediumR_scan,453,260,8,8,0.9227,TiO2_25nm,450.945,3.871385,0.0,26.0,0.0,0.635942,0.310075,0.393491,0.533034,0.626551,0.957688,2.05093,Level C,angular too broad; cavity center shifted away from 453 nm,-0.02369,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.635942,0.310075,0.635942,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.056239
R2_1_02607,R2C_C2_medium_bottomR_upgrade,453,240,6,6,0.8534,none,454.74,4.269384,2.0,29.0,2.0,0.808833,0.598217,0.247678,0.422167,0.652037,0.962083,1.352073,Level C,angular too broad,-0.024551,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.808833,0.598217,0.808833,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.691018
R2_1_02068,R2B_Khaidarov_hybrid_scaled_control,453,250,10,8,0.9227,TiO2_50nm,450.97,3.86234,0.0,27.0,0.0,0.662553,0.337653,0.376685,0.523376,0.626493,0.957702,1.962231,Level C,angular too broad; cavity center shifted away from 453 nm,-0.025547,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.662553,0.337653,0.662553,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.347734
R2_1_03749,R2D_all_dielectric_highR_mediumR_scan,453,250,6,4,0.722,TiO2_25nm,450.685,4.262331,2.0,26.0,2.0,0.64384,0.301821,0.305814,0.511479,0.728548,0.970928,2.133189,Level C,angular too broad; cavity center shifted away from 453 nm,-0.02564,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.64384,0.301821,0.64384,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.315503
R2_1_03602,R2D_all_dielectric_highR_mediumR_scan,453,180,6,0,0.12,SiO2_25nm,450.325,5.338562,4.0,27.0,4.0,0.722932,0.394836,0.255566,0.459201,0.740284,0.971408,1.830966,Level C,angular too broad; cavity center shifted away from 453 nm,-0.026472,top_filter_only,none in proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.722932,0.394836,0.722932,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.160066
R2_1_01401,R2B_Khaidarov_hybrid_scaled_control,453,230,6,6,0.8534,TiO2_25nm,450.965,4.14304,2.0,28.0,2.0,0.719639,0.422499,0.270005,0.461383,0.701008,0.967783,1.703292,Level C,angular too broad; cavity center shifted away from 453 nm,-0.02672,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.719639,0.422499,0.719639,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.958478
R2_1_01288,R2B_Khaidarov_hybrid_scaled_control,453,250,6,2,0.4727,TiO2_50nm,450.93,4.729079,5.0,28.0,5.0,0.805936,0.592519,0.218017,0.401369,0.694925,0.960459,1.360184,Level C,angular too broad; cavity center shifted away from 453 nm,-0.027648,weak_bottom_reflector,weak DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.805936,0.592519,0.805936,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.521326
R2_1_03494,R2C_C2_medium_bottomR_upgrade,453,210,12,6,0.8534,SiO2_25nm,455.065,4.023749,2.0,28.0,2.0,0.708631,0.399323,0.344526,0.514317,0.622157,0.957195,1.774582,Level C,angular too broad; cavity center shifted away from 453 nm,-0.028561,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.708631,0.399323,0.708631,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.009144
R2_1_01708,R2B_Khaidarov_hybrid_scaled_control,453,250,8,6,0.8534,TiO2_50nm,450.89,4.01141,0.0,27.0,0.0,0.662738,0.334949,0.325146,0.509887,0.684241,0.965108,1.978623,Level C,angular too broad; cavity center shifted away from 453 nm,-0.030473,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.662738,0.334949,0.662738,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.945672
R2_1_02787,R2C_C2_medium_bottomR_upgrade,453,240,8,2,0.4727,none,455.18,4.711757,2.0,28.0,2.0,0.753796,0.481484,0.262602,0.447586,0.682642,0.965643,1.565568,Level C,angular too broad; cavity center shifted away from 453 nm,-0.031892,weak_bottom_reflector,weak DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.753796,0.481484,0.753796,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.56453
R2_1_02520,R2C_C2_medium_bottomR_upgrade,453,180,6,4,0.722,TiO2_50nm,451.31,4.466297,4.0,29.0,4.0,0.8521,0.698269,0.21756,0.393186,0.662759,0.961392,1.220304,Level C,angular too broad,-0.033069,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.8521,0.698269,0.8521,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.442694
R2_1_04163,R2D_all_dielectric_highR_mediumR_scan,453,230,8,8,0.9227,none,450.92,3.871385,0.0,26.0,0.0,0.629092,0.304219,0.393261,0.535617,0.629842,0.958062,2.067896,Level C,angular too broad; cavity center shifted away from 453 nm,-0.034034,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.629092,0.304219,0.629092,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.065391
R2_1_02460,R2C_C2_medium_bottomR_upgrade,453,180,6,2,0.4727,TiO2_50nm,451.43,4.894408,24.0,29.0,24.0,0.923011,0.855455,0.194829,0.364043,0.654003,0.954802,1.078971,Level C,angular too broad; peak too off-normal,-0.036433,weak_bottom_reflector,weak DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.923011,0.855455,0.923011,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-2.265718
R2_1_03327,R2C_C2_medium_bottomR_upgrade,453,240,12,0,0.12,none,455.7,5.238325,0.0,27.0,0.0,0.693094,0.34316,0.341586,0.521464,0.673132,0.96342,2.019744,Level C,angular too broad; cavity center shifted away from 453 nm,-0.036971,top_filter_only,none in proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.693094,0.34316,0.693094,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.723255
R2_1_01697,R2B_Khaidarov_hybrid_scaled_control,453,220,8,6,0.8534,TiO2_25nm,450.865,4.01141,0.0,27.0,0.0,0.658004,0.330542,0.322116,0.510109,0.689484,0.965781,1.990684,Level C,angular too broad; cavity center shifted away from 453 nm,-0.038033,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.658004,0.330542,0.658004,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.952198
R2_1_03685,R2D_all_dielectric_highR_mediumR_scan,453,240,6,2,0.4727,TiO2_25nm,450.505,4.650534,3.0,26.0,3.0,0.658646,0.325935,0.280114,0.487805,0.741044,0.972726,2.020788,Level C,angular too broad; cavity center shifted away from 453 nm,-0.038143,weak_bottom_reflector,weak DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.658646,0.325935,0.658646,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.139227
R2_1_02448,R2C_C2_medium_bottomR_upgrade,453,300,6,0,0.12,TiO2_50nm,455.15,5.662448,3.0,29.0,3.0,0.864216,0.681964,0.221267,0.393534,0.664869,0.956616,1.267245,Level C,angular too broad; cavity center shifted away from 453 nm,-0.038533,top_filter_only,none in proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.864216,0.681964,0.864216,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.543016
R2_1_02034,R2B_Khaidarov_hybrid_scaled_control,453,310,10,6,0.8534,SiO2_25nm,455.265,3.945315,3.0,26.0,3.0,0.625442,0.283408,0.332681,0.54255,0.709112,0.967498,2.206862,Level C,angular too broad; cavity center shifted away from 453 nm,-0.039023,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.625442,0.283408,0.625442,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.302308
R2_1_02483,R2C_C2_medium_bottomR_upgrade,453,230,6,2,0.4727,none,454.68,4.894408,24.0,29.0,24.0,0.898354,0.800111,0.201164,0.371922,0.657453,0.956178,1.122786,Level C,angular too broad; peak too off-normal,-0.041404,weak_bottom_reflector,weak DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.898354,0.800111,0.898354,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-2.243128
R2_1_02617,R2C_C2_medium_bottomR_upgrade,453,270,6,6,0.8534,TiO2_25nm,454.765,4.269384,2.0,29.0,2.0,0.798591,0.592138,0.246619,0.421447,0.652771,0.962172,1.348657,Level C,angular too broad,-0.041456,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.798591,0.592138,0.798591,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.687432
R2_1_02958,R2C_C2_medium_bottomR_upgrade,453,220,8,8,0.9227,SiO2_25nm,454.845,4.038915,2.0,29.0,2.0,0.758034,0.504574,0.2794,0.459927,0.641798,0.960209,1.502325,Level C,angular too broad,-0.043006,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.758034,0.504574,0.758034,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.391987
R2_1_02493,R2C_C2_medium_bottomR_upgrade,453,260,6,2,0.4727,TiO2_25nm,454.705,4.894408,24.0,29.0,24.0,0.891878,0.788328,0.202416,0.37345,0.658068,0.95643,1.131355,Level C,angular too broad; peak too off-normal,-0.045071,weak_bottom_reflector,weak DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.891878,0.788328,0.891878,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-2.238958
R2_1_03739,R2D_all_dielectric_highR_mediumR_scan,453,220,6,4,0.722,none,450.66,4.262331,2.0,26.0,2.0,0.633445,0.299557,0.30088,0.508201,0.73111,0.971324,2.114605,Level C,angular too broad; cavity center shifted away from 453 nm,-0.046667,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.633445,0.299557,0.633445,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.302793
R2_1_02466,R2C_C2_medium_bottomR_upgrade,453,190,6,2,0.4727,SiO2_25nm,454.105,4.894408,24.0,29.0,24.0,1.0029,1.072581,0.174372,0.337076,0.639201,0.949207,0.935034,Level C,angular too broad; peak too off-normal; off-axis resonance too strong,-0.047281,weak_bottom_reflector,weak DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,1.0029,1.072581,1.072581,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-2.340097
R2_1_03337,R2C_C2_medium_bottomR_upgrade,453,270,12,0,0.12,TiO2_25nm,455.725,5.238325,0.0,27.0,0.0,0.686766,0.338813,0.340648,0.522012,0.675292,0.963683,2.026977,Level C,angular too broad; cavity center shifted away from 453 nm,-0.047781,top_filter_only,none in proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.686766,0.338813,0.686766,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.719865
R2_1_01687,R2B_Khaidarov_hybrid_scaled_control,453,190,8,6,0.8534,none,450.84,4.01141,1.0,27.0,1.0,0.652038,0.326275,0.318721,0.509786,0.694372,0.966419,1.998427,Level C,angular too broad; cavity center shifted away from 453 nm,-0.0482,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.652038,0.326275,0.652038,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.875949
R2_1_03348,R2C_C2_medium_bottomR_upgrade,453,300,12,0,0.12,TiO2_50nm,455.75,5.238325,1.0,27.0,1.0,0.685639,0.335197,0.337503,0.523206,0.681512,0.964445,2.045483,Level C,angular too broad; cavity center shifted away from 453 nm,-0.048918,top_filter_only,none in proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.685639,0.335197,0.685639,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.78893
R2_1_02797,R2C_C2_medium_bottomR_upgrade,453,270,8,2,0.4727,TiO2_25nm,455.205,4.711757,2.0,28.0,2.0,0.743981,0.476652,0.261402,0.446692,0.683263,0.965719,1.560847,Level C,angular too broad; cavity center shifted away from 453 nm,-0.049191,weak_bottom_reflector,weak DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.743981,0.476652,0.743981,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.568835
R2_1_01391,R2B_Khaidarov_hybrid_scaled_control,453,200,6,6,0.8534,none,450.94,4.14304,2.0,28.0,2.0,0.708505,0.420653,0.266041,0.458167,0.702451,0.967956,1.684297,Level C,angular too broad; cavity center shifted away from 453 nm,-0.049643,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.708505,0.420653,0.708505,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.945411
R2_1_04120,R2D_all_dielectric_highR_mediumR_scan,453,280,8,6,0.8534,TiO2_50nm,450.79,3.954752,0.0,26.0,0.0,0.610286,0.272231,0.3818,0.552876,0.669072,0.962591,2.241793,Level C,angular too broad; cavity center shifted away from 453 nm,-0.05266,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.610286,0.272231,0.610286,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.160239
R2_1_01220,R2B_Khaidarov_hybrid_scaled_control,453,230,6,0,0.12,TiO2_50nm,450.45,5.442327,3.0,28.0,3.0,0.768761,0.497599,0.240294,0.425113,0.702697,0.961041,1.54494,Level C,angular too broad; cavity center shifted away from 453 nm,-0.055078,top_filter_only,none in proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.768761,0.497599,0.768761,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.313108
R2_1_01974,R2B_Khaidarov_hybrid_scaled_control,453,310,10,4,0.722,SiO2_25nm,455.385,4.112882,3.0,26.0,3.0,0.618029,0.273145,0.320389,0.534235,0.729298,0.97036,2.262638,Level C,angular too broad; cavity center shifted away from 453 nm,-0.055587,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.618029,0.273145,0.618029,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.321257
R2_1_02004,R2B_Khaidarov_hybrid_scaled_control,453,240,10,6,0.8534,TiO2_50nm,450.79,3.945315,0.0,26.0,0.0,0.617221,0.291357,0.366359,0.537981,0.664336,0.962126,2.118439,Level C,angular too broad; cavity center shifted away from 453 nm,-0.057914,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.617221,0.291357,0.617221,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.488021
R2_1_02898,R2C_C2_medium_bottomR_upgrade,453,220,8,6,0.8534,SiO2_25nm,454.965,4.129739,2.0,28.0,2.0,0.725066,0.472497,0.27212,0.45641,0.660921,0.962942,1.53454,Level C,angular too broad,-0.058865,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.725066,0.472497,0.725066,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.459105
R2_1_00298,R2A_Taguchi2026_scaled_control,453,320,6,8,0.9227,SiO2_25nm,450.745,3.937679,3.0,26.0,3.0,0.601807,0.257156,0.346011,0.559744,0.713954,0.967873,2.340237,Level C,angular too broad; cavity center shifted away from 453 nm,-0.059043,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.601807,0.257156,0.601807,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.379399
R2_1_01993,R2B_Khaidarov_hybrid_scaled_control,453,210,10,6,0.8534,TiO2_25nm,450.765,3.945315,0.0,26.0,0.0,0.614944,0.286042,0.363623,0.541159,0.671882,0.963008,2.149836,Level C,angular too broad; cavity center shifted away from 453 nm,-0.059654,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.614944,0.286042,0.614944,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.506518
R2_1_02628,R2C_C2_medium_bottomR_upgrade,453,300,6,6,0.8534,TiO2_50nm,454.79,4.269384,2.0,29.0,2.0,0.788611,0.589844,0.243327,0.419076,0.654781,0.96241,1.336981,Level C,angular too broad,-0.061622,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.788611,0.589844,0.788611,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.67893
R2_1_01983,R2B_Khaidarov_hybrid_scaled_control,453,180,10,6,0.8534,none,450.74,3.945315,1.0,26.0,1.0,0.610927,0.280824,0.360216,0.543508,0.678982,0.963843,2.175481,Level C,angular too broad; cavity center shifted away from 453 nm,-0.064969,true_two_mirror_cavity,DBR proxy,high,broad_or_pedestal_proxy,yes_proxy_I_basis,0.610927,0.280824,0.610927,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.441302
R2_1_02808,R2C_C2_medium_bottomR_upgrade,453,300,8,2,0.4727,TiO2_50nm,455.23,4.711757,2.0,28.0,2.0,0.734442,0.475366,0.257692,0.443799,0.68493,0.965918,1.545003,Level C,angular too broad; cavity center shifted away from 453 nm,-0.069482,weak_bottom_reflector,weak DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.734442,0.475366,0.734442,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.579772
R2_1_01580,R2B_Khaidarov_hybrid_scaled_control,453,230,8,2,0.4727,TiO2_50nm,450.53,4.558344,2.0,27.0,2.0,0.662564,0.338174,0.283354,0.484179,0.728541,0.970986,1.959239,Level C,angular too broad; cavity center shifted away from 453 nm,-0.070046,weak_bottom_reflector,weak DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.662564,0.338174,0.662564,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-0.26974
R2_1_01498,R2B_Khaidarov_hybrid_scaled_control,453,320,6,8,0.9227,SiO2_25nm,455.045,4.051637,3.0,28.0,3.0,0.691629,0.411272,0.269025,0.463394,0.697716,0.967682,1.68168,Level C,angular too broad; cavity center shifted away from 453 nm,-0.072515,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.691629,0.411272,0.691629,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.868621
R2_1_02580,R2C_C2_medium_bottomR_upgrade,453,180,6,6,0.8534,TiO2_50nm,451.19,4.269384,3.0,29.0,3.0,0.779986,0.587327,0.24104,0.417321,0.655958,0.962546,1.328026,Level C,angular too broad,-0.078355,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.779986,0.587327,0.779986,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.592263
R2_1_01209,R2B_Khaidarov_hybrid_scaled_control,453,200,6,0,0.12,TiO2_25nm,450.425,5.442327,3.0,28.0,3.0,0.758868,0.500029,0.236786,0.421113,0.701393,0.960377,1.517647,Level C,angular too broad; cavity center shifted away from 453 nm,-0.079793,top_filter_only,none in proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.758868,0.500029,0.758868,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-2.330968
R2_1_02907,R2C_C2_medium_bottomR_upgrade,453,240,8,6,0.8534,none,454.94,4.129739,0.0,28.0,0.0,0.709503,0.465167,0.291623,0.458835,0.631607,0.959076,1.525265,Level C,angular too broad,-0.08016,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.709503,0.465167,0.709503,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.611205
R2_1_02838,R2C_C2_medium_bottomR_upgrade,453,220,8,4,0.722,SiO2_25nm,455.085,4.313703,2.0,28.0,2.0,0.713178,0.460534,0.264998,0.450895,0.675105,0.964944,1.548587,Level C,angular too broad; cavity center shifted away from 453 nm,-0.082679,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.713178,0.460534,0.713178,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.451033
R2_1_02504,R2C_C2_medium_bottomR_upgrade,453,290,6,2,0.4727,TiO2_50nm,454.73,4.894408,24.0,29.0,24.0,0.876038,0.792476,0.198645,0.368817,0.656148,0.95565,1.105444,Level C,angular too broad; peak too off-normal,-0.083401,weak_bottom_reflector,weak DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.876038,0.792476,0.876038,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-2.256881
R2_1_02967,R2C_C2_medium_bottomR_upgrade,453,240,8,8,0.9227,none,454.82,4.038915,0.0,29.0,0.0,0.735362,0.503211,0.297803,0.454664,0.605324,0.955675,1.46134,Level C,angular too broad,-0.084486,true_two_mirror_cavity,DBR proxy,medium,broad_or_pedestal_proxy,yes_proxy_I_basis,0.735362,0.503211,0.735362,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.523995
R2_1_02534,R2C_C2_medium_bottomR_upgrade,453,210,6,4,0.722,SiO2_25nm,454.585,4.466297,24.0,29.0,24.0,0.861996,0.78201,0.199269,0.372224,0.657674,0.959425,1.102283,Level C,angular too broad; peak too off-normal,-0.086518,true_two_mirror_cavity,DBR proxy,low,broad_or_pedestal_proxy,yes_proxy_I_basis,0.861996,0.78201,0.861996,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,-1.226635
